aluno,imagem,animal_id,ponto,x,y,visibilidade
07 - Carlos Henrique (pronto),bce7b8f2-20260106_210115_baia13_IPC3.jpg,IPC3,tail head,90.9520062942565,48.164152463909616,
07 - Carlos Henrique (pronto),bce7b8f2-20260106_210115_baia13_IPC3.jpg,IPC3,pin up,95.27930763178601,25.57682579117959,
07 - Carlos Henrique (pronto),bce7b8f2-20260106_210115_baia13_IPC3.jpg,IPC3,pin down,98.50511408339891,55.47181697567522,
07 - Carlos Henrique (pronto),36c94b5c-20260106_202715_baia20_IPC2.jpg,IPC2,withers,4.0912667191188055,74.11756259105582,
07 - Carlos Henrique (pronto),36c94b5c-20260106_202715_baia20_IPC2.jpg,IPC2,back,29.425649095200633,66.29611126235145,
07 - Carlos Henrique (pronto),36c94b5c-20260106_202715_baia20_IPC2.jpg,IPC2,hook up,58.45790715971677,16.38780278395204,
07 - Carlos Henrique (pronto),36c94b5c-20260106_202715_baia20_IPC2.jpg,IPC2,hook down,65.77498033044847,95.90589129244661,
07 - Carlos Henrique (pronto),36c94b5c-20260106_202715_baia20_IPC2.jpg,IPC2,hip,71.59716758457908,65.36498610417235,
07 - Carlos Henrique (pronto),36c94b5c-20260106_202715_baia20_IPC2.jpg,IPC2,pin up,88.5916601101495,60.150685218369425,
07 - Carlos Henrique (pronto),36c94b5c-20260106_202715_baia20_IPC2.jpg,IPC2,pin up,96.066089693155,28.492429840280252,
07 - Carlos Henrique (pronto),36c94b5c-20260106_202715_baia20_IPC2.jpg,IPC2,pin down,97.32494099134541,62.385385597999246,
07 - Carlos Henrique (pronto),754e2885-20260106_065825_baia18_IPC1.jpg,IPC1,withers,10.150680685692487,34.34959349593496,
07 - Carlos Henrique (pronto),754e2885-20260106_065825_baia18_IPC1.jpg,IPC1,back,42.86710535727058,33.739837398373986,
07 - Carlos Henrique (pronto),754e2885-20260106_065825_baia18_IPC1.jpg,IPC1,hook up,71.6013399136924,3.6585365853658534,
07 - Carlos Henrique (pronto),754e2885-20260106_065825_baia18_IPC1.jpg,IPC1,hook down,75.1150370741244,85.77235772357723,
07 - Carlos Henrique (pronto),754e2885-20260106_065825_baia18_IPC1.jpg,IPC1,hip,77.76983048422859,40.243902439024396,
07 - Carlos Henrique (pronto),754e2885-20260106_065825_baia18_IPC1.jpg,IPC1,tail head,89.4040721932146,42.47967479674797,
07 - Carlos Henrique (pronto),754e2885-20260106_065825_baia18_IPC1.jpg,IPC1,pin up,94.40133037694012,23.78048780487805,
07 - Carlos Henrique (pronto),754e2885-20260106_065825_baia18_IPC1.jpg,IPC1,pin down,95.88489140023366,61.58536585365854,
07 - Carlos Henrique (pronto),962a6e8e-20260106_194514_baia14_IPC3.jpg,IPC3,withers,8.575924468922109,69.90224539691587,
07 - Carlos Henrique (pronto),962a6e8e-20260106_194514_baia14_IPC3.jpg,IPC3,back,28.16679779701023,73.04391934733906,
07 - Carlos Henrique (pronto),962a6e8e-20260106_194514_baia14_IPC3.jpg,IPC3,hook up,66.56176239181747,24.976307905864324,
07 - Carlos Henrique (pronto),962a6e8e-20260106_194514_baia14_IPC3.jpg,IPC3,hook down,67.42722265932338,92.83646523500512,
07 - Carlos Henrique (pronto),962a6e8e-20260106_194514_baia14_IPC3.jpg,IPC3,hip,72.77734067663258,68.01724102666196,
07 - Carlos Henrique (pronto),962a6e8e-20260106_194514_baia14_IPC3.jpg,IPC3,tail head,87.411487018096,66.2893203539292,
07 - Carlos Henrique (pronto),962a6e8e-20260106_194514_baia14_IPC3.jpg,IPC3,pin up,97.3249409913454,42.412598330713,
07 - Carlos Henrique (pronto),962a6e8e-20260106_194514_baia14_IPC3.jpg,IPC3,pin down,97.16758457907157,75.40017481015646,
07 - Carlos Henrique (pronto),c3dca27e-20260106_144910_baia17_IPC1.jpg,IPC1,withers,5.85480093676815,55.442605793893854,
07 - Carlos Henrique (pronto),c3dca27e-20260106_144910_baia17_IPC1.jpg,IPC1,back,32.78688524590164,48.612719572906926,
07 - Carlos Henrique (pronto),c3dca27e-20260106_144910_baia17_IPC1.jpg,IPC1,hook up,69.7111631537861,5.021975162490385,
07 - Carlos Henrique (pronto),c3dca27e-20260106_144910_baia17_IPC1.jpg,IPC1,hook down,70.49180327868852,89.19027888582923,
07 - Carlos Henrique (pronto),c3dca27e-20260106_144910_baia17_IPC1.jpg,IPC1,hip,79.39110070257611,48.210961559907695,
07 - Carlos Henrique (pronto),c3dca27e-20260106_144910_baia17_IPC1.jpg,IPC1,tail head,91.56908665105387,42.78722838441808,
07 - Carlos Henrique (pronto),c3dca27e-20260106_144910_baia17_IPC1.jpg,IPC1,pin up,95.0039032006245,19.485263630462693,
07 - Carlos Henrique (pronto),c3dca27e-20260106_144910_baia17_IPC1.jpg,IPC1,pin down,95.86260733801717,64.88391909937577,
07 - Carlos Henrique (pronto),f5027123-20260106_195512_baia17_IPC1.jpg,IPC1,withers,7.002360346184108,78.26567716418228,
07 - Carlos Henrique (pronto),f5027123-20260106_195512_baia17_IPC1.jpg,IPC1,back,28.796223446105433,70.47299069328967,
07 - Carlos Henrique (pronto),f5027123-20260106_195512_baia17_IPC1.jpg,IPC1,hook up,55.23210070810387,21.853403364024924,
07 - Carlos Henrique (pronto),f5027123-20260106_195512_baia17_IPC1.jpg,IPC1,hook down,62.15578284815108,96.0533310651328,
07 - Carlos Henrique (pronto),f5027123-20260106_195512_baia17_IPC1.jpg,IPC1,hip,65.06687647521638,68.77892841700867,
07 - Carlos Henrique (pronto),f5027123-20260106_195512_baia17_IPC1.jpg,IPC1,tail head,84.5790715971676,61.325054401372256,
07 - Carlos Henrique (pronto),f5027123-20260106_195512_baia17_IPC1.jpg,IPC1,pin up,93.86309992132182,32.187183249339036,
07 - Carlos Henrique (pronto),f5027123-20260106_195512_baia17_IPC1.jpg,IPC1,pin down,94.88591660110151,67.76249105124008,
07 - Carlos Henrique (pronto),74b18e5d-20260106_135514_baia15_IPC1.jpg,IPC1,withers,10.485611510791367,30.319148936170215,
07 - Carlos Henrique (pronto),74b18e5d-20260106_135514_baia15_IPC1.jpg,IPC1,back,38.7075233430277,26.861702127659576,
07 - Carlos Henrique (pronto),74b18e5d-20260106_135514_baia15_IPC1.jpg,IPC1,hook up,73.84547681004132,2.925531914893617,
07 - Carlos Henrique (pronto),74b18e5d-20260106_135514_baia15_IPC1.jpg,IPC1,hook down,73.84547681004132,73.13829787234043,
07 - Carlos Henrique (pronto),74b18e5d-20260106_135514_baia15_IPC1.jpg,IPC1,hip,82.54630338282564,35.37234042553192,
07 - Carlos Henrique (pronto),74b18e5d-20260106_135514_baia15_IPC1.jpg,IPC1,tail head,92.92036583499159,38.03191489361702,
07 - Carlos Henrique (pronto),74b18e5d-20260106_135514_baia15_IPC1.jpg,IPC1,pin up,96.99221806436937,16.089682634018782,
07 - Carlos Henrique (pronto),74b18e5d-20260106_135514_baia15_IPC1.jpg,IPC1,pin down,97.71697535588551,56.38297872340425,
07 - Carlos Henrique (pronto),484eff52-20260106_143807_baia15_IPC1.jpg,IPC1,withers,6.484336180937614,45.790554414784395,
07 - Carlos Henrique (pronto),484eff52-20260106_143807_baia15_IPC1.jpg,IPC1,back,28.12483162816315,49.48665297741273,
07 - Carlos Henrique (pronto),484eff52-20260106_143807_baia15_IPC1.jpg,IPC1,hook up,66.95272418148838,5.749486652977413,
07 - Carlos Henrique (pronto),484eff52-20260106_143807_baia15_IPC1.jpg,IPC1,hook down,70.23395453810741,91.58110882956879,
07 - Carlos Henrique (pronto),484eff52-20260106_143807_baia15_IPC1.jpg,IPC1,hip,78.98390215575817,47.84394250513347,
07 - Carlos Henrique (pronto),484eff52-20260106_143807_baia15_IPC1.jpg,IPC1,tail head,90.46820840392479,43.737166324435314,
07 - Carlos Henrique (pronto),484eff52-20260106_143807_baia15_IPC1.jpg,IPC1,pin up,94.92130674505061,19.917864476386036,
07 - Carlos Henrique (pronto),484eff52-20260106_143807_baia15_IPC1.jpg,IPC1,pin down,94.99943127735108,64.47638603696099,
07 - Carlos Henrique (pronto),a3ec8c32-20260106_204910_baia21_IPC2.jpg,IPC2,withers,6.948708774674178,34.463276836158194,
07 - Carlos Henrique (pronto),a3ec8c32-20260106_204910_baia21_IPC2.jpg,IPC2,back,29.5905688269833,29.566854990583803,
07 - Carlos Henrique (pronto),a3ec8c32-20260106_204910_baia21_IPC2.jpg,IPC2,hook up,70.26784154164899,3.389830508474576,
07 - Carlos Henrique (pronto),a3ec8c32-20260106_204910_baia21_IPC2.jpg,IPC2,hook down,64.56833883882635,92.8436911487759,
07 - Carlos Henrique (pronto),a3ec8c32-20260106_204910_baia21_IPC2.jpg,IPC2,hip,85.18023902437673,48.58757062146893,
07 - Carlos Henrique (pronto),a3ec8c32-20260106_204910_baia21_IPC2.jpg,IPC2,tail head,93.45622925039315,50.09416195856874,
07 - Carlos Henrique (pronto),a3ec8c32-20260106_204910_baia21_IPC2.jpg,IPC2,pin up,96.34501829154983,36.53483992467043,
07 - Carlos Henrique (pronto),a3ec8c32-20260106_204910_baia21_IPC2.jpg,IPC2,pin down,96.42309367104056,73.06967984934086,
07 - Carlos Henrique (pronto),81228a58-20260106_205111_baia18_IPC2.jpg,IPC2,withers,7.789142407553109,64.6221668503522,
07 - Carlos Henrique (pronto),81228a58-20260106_205111_baia18_IPC2.jpg,IPC2,back,33.83162863886703,64.62216685035219,
07 - Carlos Henrique (pronto),81228a58-20260106_205111_baia18_IPC2.jpg,IPC2,hook up,62.94256490952006,15.16062565404157,
07 - Carlos Henrique (pronto),81228a58-20260106_205111_baia18_IPC2.jpg,IPC2,hook down,64.67348544453186,94.56440251708429,
07 - Carlos Henrique (pronto),81228a58-20260106_205111_baia18_IPC2.jpg,IPC2,hip,76.63257277734068,62.15856518157044,
07 - Carlos Henrique (pronto),81228a58-20260106_205111_baia18_IPC2.jpg,IPC2,tail head,91.42407553107789,55.90480709927829,
07 - Carlos Henrique (pronto),81228a58-20260106_205111_baia18_IPC2.jpg,IPC2,pin up,96.85287175452399,31.647806052811777,
07 - Carlos Henrique (pronto),81228a58-20260106_205111_baia18_IPC2.jpg,IPC2,pin down,97.8756884343037,68.6018310845381,
07 - Carlos Henrique (pronto),c8b1705f-20260106_203708_baia17_IPC1.jpg,IPC1,withers,10.389001718481488,56.06936416184971,
07 - Carlos Henrique (pronto),c8b1705f-20260106_203708_baia17_IPC1.jpg,IPC1,back,34.76019371973129,32.369942196531795,
07 - Carlos Henrique (pronto),c8b1705f-20260106_203708_baia17_IPC1.jpg,IPC1,hook up,74.51960631151383,1.7341040462427744,
07 - Carlos Henrique (pronto),c8b1705f-20260106_203708_baia17_IPC1.jpg,IPC1,hook down,74.28526792688642,84.58574181117534,
07 - Carlos Henrique (pronto),c8b1705f-20260106_203708_baia17_IPC1.jpg,IPC1,hip,82.95578815810029,39.4990366088632,
07 - Carlos Henrique (pronto),c8b1705f-20260106_203708_baia17_IPC1.jpg,IPC1,tail head,93.73535385096078,47.784200385356456,
07 - Carlos Henrique (pronto),c8b1705f-20260106_203708_baia17_IPC1.jpg,IPC1,pin up,97.56288079987502,33.140655105973025,
07 - Carlos Henrique (pronto),c8b1705f-20260106_203708_baia17_IPC1.jpg,IPC1,pin down,99.04702390251524,70.90558766859345,
07 - Carlos Henrique (pronto),f99466e7-20260106_065924_baia22_IPC2.jpg,IPC2,withers,7.349491790461298,37.704918032786885,
07 - Carlos Henrique (pronto),f99466e7-20260106_065924_baia22_IPC2.jpg,IPC2,back,37.92025019546521,33.40163934426229,
07 - Carlos Henrique (pronto),f99466e7-20260106_065924_baia22_IPC2.jpg,IPC2,hook up,71.77482408131353,0.4098360655737705,
07 - Carlos Henrique (pronto),f99466e7-20260106_065924_baia22_IPC2.jpg,IPC2,hook down,74.98045347928068,80.5327868852459,
07 - Carlos Henrique (pronto),f99466e7-20260106_065924_baia22_IPC2.jpg,IPC2,hip,80.14073494917905,40.16393442622951,
07 - Carlos Henrique (pronto),f99466e7-20260106_065924_baia22_IPC2.jpg,IPC2,tail head,90.22673964034402,39.13934426229508,
07 - Carlos Henrique (pronto),f99466e7-20260106_065924_baia22_IPC2.jpg,IPC2,pin up,94.91790461297889,23.565573770491806,
07 - Carlos Henrique (pronto),f99466e7-20260106_065924_baia22_IPC2.jpg,IPC2,pin down,95.62157935887411,63.31967213114754,
07 - Carlos Henrique (pronto),23266127-20260106_122119_baia17_IPC1.jpg,IPC1,withers,4.248623131392605,61.91863109496764,
07 - Carlos Henrique (pronto),23266127-20260106_122119_baia17_IPC1.jpg,IPC1,back,21.24311565696302,59.64478306040667,
07 - Carlos Henrique (pronto),23266127-20260106_122119_baia17_IPC1.jpg,IPC1,hook up,57.19905586152636,11.544151560078712,
07 - Carlos Henrique (pronto),23266127-20260106_122119_baia17_IPC1.jpg,IPC1,hook down,60.97560975609756,95.67652883883416,
07 - Carlos Henrique (pronto),23266127-20260106_122119_baia17_IPC1.jpg,IPC1,hip,67.42722265932338,60.51933999677628,
07 - Carlos Henrique (pronto),23266127-20260106_122119_baia17_IPC1.jpg,IPC1,tail head,81.58929976396539,56.846200864023956,
07 - Carlos Henrique (pronto),23266127-20260106_122119_baia17_IPC1.jpg,IPC1,pin up,93.78442171518489,27.46108780200542,
07 - Carlos Henrique (pronto),23266127-20260106_122119_baia17_IPC1.jpg,IPC1,pin down,94.3351691581432,69.43982074774618,
07 - Carlos Henrique (pronto),7ec748c8-20260106_062733_baia19_IPC2.jpg,IPC2,withers,10.464201416207711,59.78250326029553,
07 - Carlos Henrique (pronto),7ec748c8-20260106_062733_baia19_IPC2.jpg,IPC2,back,42.486231313926055,62.95118717868575,
07 - Carlos Henrique (pronto),7ec748c8-20260106_062733_baia19_IPC2.jpg,IPC2,hook up,58.45790715971676,11.4072621062048,
07 - Carlos Henrique (pronto),7ec748c8-20260106_062733_baia19_IPC2.jpg,IPC2,hook down,66.08969315499607,92.52557041699448,
07 - Carlos Henrique (pronto),7ec748c8-20260106_062733_baia19_IPC2.jpg,IPC2,hip,68.76475216365067,58.93752088205814,
07 - Carlos Henrique (pronto),7ec748c8-20260106_062733_baia19_IPC2.jpg,IPC2,tail head,83.55625491738789,50.91018828880291,
07 - Carlos Henrique (pronto),7ec748c8-20260106_062733_baia19_IPC2.jpg,IPC2,pin up,94.8859166011015,20.49082267225677,
07 - Carlos Henrique (pronto),7ec748c8-20260106_062733_baia19_IPC2.jpg,IPC2,pin down,96.69551534225019,59.360012071176826,
07 - Carlos Henrique (pronto),d4667683-20260106_134215_baia21_IPC2.jpg,IPC2,withers,9.133489461358314,33.573992212075446,
07 - Carlos Henrique (pronto),d4667683-20260106_134215_baia21_IPC2.jpg,IPC2,back,39.812646370023415,31.916017288022335,
07 - Carlos Henrique (pronto),d4667683-20260106_134215_baia21_IPC2.jpg,IPC2,hook up,74.94145199063233,0.4144937310132771,
07 - Carlos Henrique (pronto),d4667683-20260106_134215_baia21_IPC2.jpg,IPC2,hook down,74.62919594067135,86.83643664728154,
07 - Carlos Henrique (pronto),d4667683-20260106_134215_baia21_IPC2.jpg,IPC2,hip,84.84304956151001,40.20519877495842,
07 - Carlos Henrique (pronto),d4667683-20260106_134215_baia21_IPC2.jpg,IPC2,tail head,91.59049551066656,43.63967442240121,
07 - Carlos Henrique (pronto),d4667683-20260106_134215_baia21_IPC2.jpg,IPC2,pin up,94.76971116315379,30.46528922947586,
07 - Carlos Henrique (pronto),d4667683-20260106_134215_baia21_IPC2.jpg,IPC2,pin down,95.160031225605,70.87842800327037,
07 - Carlos Henrique (pronto),dcf496a5-20260106_145308_baia18_IPC1.jpg,IPC1,withers,7.103825136612022,42.139689074188816,
07 - Carlos Henrique (pronto),dcf496a5-20260106_145308_baia18_IPC1.jpg,IPC1,back,36.0655737704918,35.548005867053135,
07 - Carlos Henrique (pronto),dcf496a5-20260106_145308_baia18_IPC1.jpg,IPC1,hook up,70.17954722872756,1.1770862869885146,
07 - Carlos Henrique (pronto),dcf496a5-20260106_145308_baia18_IPC1.jpg,IPC1,hook down,71.97501951600313,86.39813346495696,
07 - Carlos Henrique (pronto),dcf496a5-20260106_145308_baia18_IPC1.jpg,IPC1,hip,76.42466822794691,40.49176827240489,
07 - Carlos Henrique (pronto),dcf496a5-20260106_145308_baia18_IPC1.jpg,IPC1,tail head,87.19750195160032,44.25844439076814,
07 - Carlos Henrique (pronto),dcf496a5-20260106_145308_baia18_IPC1.jpg,IPC1,pin up,90.94457455113194,25.425063798951914,
07 - Carlos Henrique (pronto),dcf496a5-20260106_145308_baia18_IPC1.jpg,IPC1,pin down,92.81811085089774,68.03558738793613,
07 - Carlos Henrique (pronto),65f85549-20260106_205107_baia17_IPC1.jpg,IPC1,withers,8.899297423887589,51.27330183946713,
07 - Carlos Henrique (pronto),65f85549-20260106_205107_baia17_IPC1.jpg,IPC1,back,36.6120218579235,48.745744706535646,
07 - Carlos Henrique (pronto),65f85549-20260106_205107_baia17_IPC1.jpg,IPC1,hook up,69.3208430913349,7.582671398794434,
07 - Carlos Henrique (pronto),65f85549-20260106_205107_baia17_IPC1.jpg,IPC1,hook down,68.30601092896174,92.97799453283652,
07 - Carlos Henrique (pronto),65f85549-20260106_205107_baia17_IPC1.jpg,IPC1,hip,77.90788446526152,52.53708040593287,
07 - Carlos Henrique (pronto),65f85549-20260106_205107_baia17_IPC1.jpg,IPC1,tail head,90.24199843871975,53.981398767608,
07 - Carlos Henrique (pronto),65f85549-20260106_205107_baia17_IPC1.jpg,IPC1,pin up,96.64324746291959,32.67770293289983,
07 - Carlos Henrique (pronto),65f85549-20260106_205107_baia17_IPC1.jpg,IPC1,pin down,96.64324746291959,71.13267931250017,
07 - Carlos Henrique (pronto),73e62f0e-20260106_134419_baia19_IPC2.jpg,IPC2,withers,5.908584169453734,62.810605469258185,
07 - Carlos Henrique (pronto),73e62f0e-20260106_134419_baia19_IPC2.jpg,IPC2,back,31.661092530657747,61.602709210233996,
07 - Carlos Henrique (pronto),73e62f0e-20260106_134419_baia19_IPC2.jpg,IPC2,hook up,58.19397993311036,21.500553410630687,
07 - Carlos Henrique (pronto),73e62f0e-20260106_134419_baia19_IPC2.jpg,IPC2,hook down,63.87959866220736,90.5922194268147,
07 - Carlos Henrique (pronto),73e62f0e-20260106_134419_baia19_IPC2.jpg,IPC2,hip,70.45707915273132,58.94533744038076,
07 - Carlos Henrique (pronto),73e62f0e-20260106_134419_baia19_IPC2.jpg,IPC2,tail head,84.2809364548495,57.49586192955173,
07 - Carlos Henrique (pronto),73e62f0e-20260106_134419_baia19_IPC2.jpg,IPC2,pin up,93.9799331103679,31.163723482824256,
07 - Carlos Henrique (pronto),73e62f0e-20260106_134419_baia19_IPC2.jpg,IPC2,pin down,93.86845039018952,72.47377554145176,
07 - Carlos Henrique (pronto),39aa837a-20260106_193911_baia21_IPC2.jpg,IPC2,withers,13.976646144750202,52.68595041322314,
07 - Carlos Henrique (pronto),39aa837a-20260106_193911_baia21_IPC2.jpg,IPC2,back,38.80666555274218,43.388429752066116,
07 - Carlos Henrique (pronto),39aa837a-20260106_193911_baia21_IPC2.jpg,IPC2,hook up,72.53801267303317,5.371900826446281,
07 - Carlos Henrique (pronto),39aa837a-20260106_193911_baia21_IPC2.jpg,IPC2,hook down,75.11471280027763,86.15702479338843,
07 - Carlos Henrique (pronto),39aa837a-20260106_193911_baia21_IPC2.jpg,IPC2,hip,84.64069508887832,45.867768595041326,
07 - Carlos Henrique (pronto),39aa837a-20260106_193911_baia21_IPC2.jpg,IPC2,tail head,92.52695911468709,46.28099173553719,
07 - Carlos Henrique (pronto),39aa837a-20260106_193911_baia21_IPC2.jpg,IPC2,pin up,96.43105021657264,30.165289256198346,
07 - Carlos Henrique (pronto),39aa837a-20260106_193911_baia21_IPC2.jpg,IPC2,pin down,96.89954114879889,68.80165289256198,
07 - Carlos Henrique (pronto),ceec8b1b-20260106_195203_baia19_VIPWX.jpg,VIPWX,withers,8.733280881195908,58.66754866439151,
07 - Carlos Henrique (pronto),ceec8b1b-20260106_195203_baia19_VIPWX.jpg,VIPWX,back,29.50432730133753,62.48953880539422,
07 - Carlos Henrique (pronto),ceec8b1b-20260106_195203_baia19_VIPWX.jpg,VIPWX,hook up,59.402045633359556,11.657069930058249,
07 - Carlos Henrique (pronto),ceec8b1b-20260106_195203_baia19_VIPWX.jpg,VIPWX,hook down,64.04405979543665,94.21205697571666,
07 - Carlos Henrique (pronto),ceec8b1b-20260106_195203_baia19_VIPWX.jpg,VIPWX,hip,72.93469708890638,62.29843929834408,
07 - Carlos Henrique (pronto),ceec8b1b-20260106_195203_baia19_VIPWX.jpg,VIPWX,tail head,86.86073957513769,58.66754866439151,
07 - Carlos Henrique (pronto),ceec8b1b-20260106_195203_baia19_VIPWX.jpg,VIPWX,pin up,93.86309992132179,32.10471718442272,
07 - Carlos Henrique (pronto),ceec8b1b-20260106_195203_baia19_VIPWX.jpg,VIPWX,pin down,96.3808025177026,63.63613584769503,
07 - Carlos Henrique (pronto),b980a3d9-20260106_062144_baia18_IPC3.jpg,IPC3,withers,5.932864949258392,50.12190921411048,
07 - Carlos Henrique (pronto),b980a3d9-20260106_062144_baia18_IPC3.jpg,IPC3,back,33.6455893832943,47.562492573389946,
07 - Carlos Henrique (pronto),b980a3d9-20260106_062144_baia18_IPC3.jpg,IPC3,hook up,65.02732240437157,5.118833281441071,
07 - Carlos Henrique (pronto),b980a3d9-20260106_062144_baia18_IPC3.jpg,IPC3,hook down,68.46213895394223,89.57958242521875,
07 - Carlos Henrique (pronto),b980a3d9-20260106_062144_baia18_IPC3.jpg,IPC3,hip,72.2872755659641,49.26877033387031,
07 - Carlos Henrique (pronto),b980a3d9-20260106_062144_baia18_IPC3.jpg,IPC3,tail head,84.46526151444185,45.216360652729456,
07 - Carlos Henrique (pronto),b980a3d9-20260106_062144_baia18_IPC3.jpg,IPC3,pin up,96.40905542544887,18.129201205103794,
07 - Carlos Henrique (pronto),b980a3d9-20260106_062144_baia18_IPC3.jpg,IPC3,pin down,96.4871194379391,65.26512433837365,
07 - Carlos Henrique (pronto),6f4a99a7-20260106_121211_baia23_IPC2.jpg,IPC2,withers,9.923656906639614,46.088794926004226,
07 - Carlos Henrique (pronto),6f4a99a7-20260106_121211_baia23_IPC2.jpg,IPC2,back,41.10113018025541,34.6723044397463,
07 - Carlos Henrique (pronto),6f4a99a7-20260106_121211_baia23_IPC2.jpg,IPC2,hook up,72.74743763843685,3.5940803382663846,
07 - Carlos Henrique (pronto),6f4a99a7-20260106_121211_baia23_IPC2.jpg,IPC2,hook down,76.10741596115734,83.08668076109936,
07 - Carlos Henrique (pronto),6f4a99a7-20260106_121211_baia23_IPC2.jpg,IPC2,hip,82.20226036051082,41.64904862579281,
07 - Carlos Henrique (pronto),6f4a99a7-20260106_121211_baia23_IPC2.jpg,IPC2,tail head,90.87569277497536,41.86046511627907,
07 - Carlos Henrique (pronto),6f4a99a7-20260106_121211_baia23_IPC2.jpg,IPC2,pin up,96.1891468667194,25.581395348837212,
07 - Carlos Henrique (pronto),6f4a99a7-20260106_121211_baia23_IPC2.jpg,IPC2,pin down,97.28309329737257,67.65327695560254,
07 - Carlos Henrique (pronto),54f6f9be-20260106_193707_baia18_IPC1.jpg,IPC1,withers,6.845003933910307,52.11922062294627,
07 - Carlos Henrique (pronto),54f6f9be-20260106_193707_baia18_IPC1.jpg,IPC1,back,42.72226593233675,41.657333271624935,
07 - Carlos Henrique (pronto),54f6f9be-20260106_193707_baia18_IPC1.jpg,IPC1,hook up,71.67584579071598,8.940158282038228,
07 - Carlos Henrique (pronto),54f6f9be-20260106_193707_baia18_IPC1.jpg,IPC1,hook down,73.24940991345397,85.02661174619337,
07 - Carlos Henrique (pronto),54f6f9be-20260106_193707_baia18_IPC1.jpg,IPC1,hip,80.95987411487017,46.9833850141158,
07 - Carlos Henrique (pronto),54f6f9be-20260106_193707_baia18_IPC1.jpg,IPC1,tail head,92.05350118017309,50.78770768732356,
07 - Carlos Henrique (pronto),54f6f9be-20260106_193707_baia18_IPC1.jpg,IPC1,pin up,96.45948072383949,33.09760725690749,
07 - Carlos Henrique (pronto),54f6f9be-20260106_193707_baia18_IPC1.jpg,IPC1,pin down,97.5609756097561,71.71148238996622,
07 - Carlos Henrique (pronto),d795d630-20260106_141912_baia17_IPC1.jpg,IPC1,withers,4.297550208966756,43.6105476673428,
07 - Carlos Henrique (pronto),d795d630-20260106_141912_baia17_IPC1.jpg,IPC1,back,33.05206797078069,50.10141987829615,
07 - Carlos Henrique (pronto),d795d630-20260106_141912_baia17_IPC1.jpg,IPC1,hook up,66.41668504766805,3.8539553752535496,
07 - Carlos Henrique (pronto),d795d630-20260106_141912_baia17_IPC1.jpg,IPC1,hook down,70.0109997678948,87.82961460446246,
07 - Carlos Henrique (pronto),d795d630-20260106_141912_baia17_IPC1.jpg,IPC1,hip,80.09070843983501,46.24746450304259,
07 - Carlos Henrique (pronto),d795d630-20260106_141912_baia17_IPC1.jpg,IPC1,tail head,90.40482894135523,43.20486815415821,
07 - Carlos Henrique (pronto),d795d630-20260106_141912_baia17_IPC1.jpg,IPC1,pin up,96.26512468085535,21.29817444219067,
07 - Carlos Henrique (pronto),d795d630-20260106_141912_baia17_IPC1.jpg,IPC1,pin down,97.67159565833538,62.88032454361054,
07 - Carlos Henrique (pronto),0009a4a5-20260106_124208_baia18_IPC1.jpg,IPC1,withers,12.352478363493312,43.04798385043585,
07 - Carlos Henrique (pronto),0009a4a5-20260106_124208_baia18_IPC1.jpg,IPC1,back,37.84421715184894,37.51324306966553,
07 - Carlos Henrique (pronto),0009a4a5-20260106_124208_baia18_IPC1.jpg,IPC1,hook up,73.56412273800157,3.894817586468006,
07 - Carlos Henrique (pronto),0009a4a5-20260106_124208_baia18_IPC1.jpg,IPC1,hook down,75.68843430369787,88.96583329090075,
07 - Carlos Henrique (pronto),0009a4a5-20260106_124208_baia18_IPC1.jpg,IPC1,hip,84.42171518489378,43.25297424972364,
07 - Carlos Henrique (pronto),0009a4a5-20260106_124208_baia18_IPC1.jpg,IPC1,tail head,93.94177812745869,46.942801436903856,
07 - Carlos Henrique (pronto),0009a4a5-20260106_124208_baia18_IPC1.jpg,IPC1,pin up,97.0102281667978,28.0836847024272,
07 - Carlos Henrique (pronto),0009a4a5-20260106_124208_baia18_IPC1.jpg,IPC1,pin down,98.1117230527144,69.28675495927294,
11 - Gustavo (pronto),?d=Data\Documents\Codes\IFG\Vacas\mydata\source\RLC4_00_20260115210813_baia4_RLC4.jpg,RLC4,withers,8.759425679165375,57.04989154013015,Visível
11 - Gustavo (pronto),?d=Data\Documents\Codes\IFG\Vacas\mydata\source\RLC4_00_20260115210813_baia4_RLC4.jpg,RLC4,back,25.286643941741556,57.04989154013015,Visível
11 - Gustavo (pronto),?d=Data\Documents\Codes\IFG\Vacas\mydata\source\RLC4_00_20260115210813_baia4_RLC4.jpg,RLC4,hook up,69.00113624625556,6.29067245119306,Visível
11 - Gustavo (pronto),?d=Data\Documents\Codes\IFG\Vacas\mydata\source\RLC4_00_20260115210813_baia4_RLC4.jpg,RLC4,hook down,67.5136866026237,90.23861171366593,Visível
11 - Gustavo (pronto),?d=Data\Documents\Codes\IFG\Vacas\mydata\source\RLC4_00_20260115210813_baia4_RLC4.jpg,RLC4,hip,77.51265365148228,54.01301518438177,Visível
11 - Gustavo (pronto),?d=Data\Documents\Codes\IFG\Vacas\mydata\source\RLC4_00_20260115210813_baia4_RLC4.jpg,RLC4,tail head,88.75116207003408,55.748373101952275,Visível
11 - Gustavo (pronto),?d=Data\Documents\Codes\IFG\Vacas\mydata\source\RLC4_00_20260115210813_baia4_RLC4.jpg,RLC4,pin up,95.27941328375168,30.585683297180044,Visível
